fecha,Demanda real
2020-12-09,27131.58333333333
2020-12-10,31699.75
2020-12-11,32050.36111111111
2020-12-12,31003.13888888889
2020-12-13,26848.493055555555
2020-12-14,25553.0625
2020-12-15,30216.375
2020-12-16,30532.784722222223
2020-12-17,31174.722222222223
2020-12-18,31102.82638888889
2020-12-19,30888.36111111111
2020-12-20,27569.347222222223
2020-12-21,25664.25
2020-12-22,29831.5625
2020-12-23,29758.402777777777
2020-12-24,28842.118055555555
2020-12-25,25371.631944444445
2020-12-26,22567.29861111111
2020-12-27,25321.36111111111
2020-12-28,25604.743055555555
2020-12-29,28849.01388888889
2020-12-30,29071.902777777777
2020-12-31,29235.280575539568
2021-01-01,24722.83333333333
2021-01-02,23900.125
2021-01-03,26971.02083333333
2021-01-04,27069.83333333333
2021-01-05,31798.51388888889
2021-01-06,32257.472222222223
2021-01-07,27918.875
2021-01-08,34269.90277777778
2021-01-09,34907.368055555555
2021-01-10,30855.354166666668
2021-01-11,29380.506944444445
2021-01-12,34095.618055555555
2021-01-13,35252.52777777778
2021-01-14,35148.131944444445
2021-01-15,35000.118055555555
2021-01-16,34542.40972222222
2021-01-17,30677.777777777777
2021-01-18,28542.979166666668
2021-01-19,33444.71527777778
2021-01-20,34052.819444444445
2021-01-21,34050.8125
2021-01-22,32799.319444444445
2021-01-23,31794.8125
2021-01-24,28570.86111111111
2021-01-25,26109.006944444445
2021-01-26,31113.631944444445
2021-01-27,30793.555555555555
2021-01-28,29953.291666666668
2021-01-29,29673.92361111111
2021-01-30,29048.64583333333
2021-01-31,26732.68345323741
2021-02-01,24190.83333333333
2021-02-02,29144.694444444445
2021-02-03,29708.715277777777
2021-02-04,29611.98611111111
2021-02-05,29536.0625
2021-02-06,29511.33333333333
2021-02-07,26562.715277777777
2021-02-08,25218.541666666668
2021-02-09,30249.597222222223
2021-02-10,31655.027777777777
2021-02-11,30703.89583333333
2021-02-12,30330.26388888889
2021-02-13,29693.54861111111
2021-02-14,26387.604166666668
2021-02-15,25162.625
2021-02-16,29671.729166666668
2021-02-17,30013.409722222223
2021-02-18,30048.604166666668
2021-02-19,30132.604166666668
2021-02-20,29859.79861111111
2021-02-21,26621.069444444445
2021-02-22,25490.527777777777
2021-02-23,29665.256944444445
2021-02-24,29946.493055555555
2021-02-25,29879.52083333333
2021-02-26,29758.14583333333
2021-02-27,29571.277777777777
2021-02-28,26505.21582733813
2021-03-01,24005.166666666668
2021-03-02,29204.38888888889
2021-03-03,29942.791666666668
2021-03-04,29753.04861111111
2021-03-05,29514.83333333333
2021-03-06,29307.090277777777
2021-03-07,26049.527777777777
2021-03-08,24679.479166666668
2021-03-09,29637.965277777777
2021-03-10,30281.284722222223
2021-03-11,29913.590277777777
2021-03-12,29467.979166666668
2021-03-13,28993.215277777777
2021-03-14,25636.95138888889
2021-03-15,24131.618055555555
2021-03-16,28820.229166666668
2021-03-17,29234.86111111111
2021-03-18,29218.39583333333
2021-03-19,29547.152777777777
2021-03-20,28042.20833333333
2021-03-21,26595.07638888889
2021-03-22,25026.090277777777
2021-03-23,29338.541666666668
2021-03-24,29460.409722222223
2021-03-25,29160.79861111111
2021-03-26,28781.0
2021-03-27,28499.82638888889
2021-03-28,25632.52083333333
2021-03-29,23619.14583333333
2021-03-30,27640.465277777777
2021-03-31,27927.30827067669
2021-04-01,23312.5
2021-04-02,23832.493055555555
2021-04-03,22007.875
2021-04-04,22808.597222222223
2021-04-05,21763.777777777777
2021-04-06,23952.027777777777
2021-04-07,27103.618055555555
2021-04-08,28060.993055555555
2021-04-09,28226.680555555555
2021-04-10,28245.33333333333
2021-04-11,25103.54861111111
2021-04-12,23389.07638888889
2021-04-13,27498.194444444445
2021-04-14,28569.541666666668
2021-04-15,28367.541666666668
2021-04-16,28589.86111111111
2021-04-17,28169.305555555555
2021-04-18,25135.0
2021-04-19,23363.131944444445
2021-04-20,27857.32638888889
2021-04-21,28243.534722222223
2021-04-22,28230.194444444445
2021-04-23,28308.534722222223
2021-04-24,27124.131944444445
2021-04-25,24458.409722222223
2021-04-26,23318.07638888889
2021-04-27,27535.17361111111
2021-04-28,27959.5
2021-04-29,27648.222222222223
2021-04-30,27959.15037593985
2021-05-01,23142.25
2021-05-02,22536.027777777777
2021-05-03,22019.67361111111
2021-05-04,26508.8125
2021-05-05,27366.930555555555
2021-05-06,27411.479166666668
2021-05-07,27233.51388888889
2021-05-08,26952.840277777777
2021-05-09,24012.08333333333
2021-05-10,22648.6875
2021-05-11,26679.57638888889
2021-05-12,27238.881944444445
2021-05-13,27313.305555555555
2021-05-14,27590.631944444445
2021-05-15,27156.777777777777
2021-05-16,24281.25
2021-05-17,22838.07638888889
2021-05-18,26638.14583333333
2021-05-19,27682.13888888889
2021-05-20,27787.840277777777
2021-05-21,27663.493055555555
2021-05-22,27425.854166666668
2021-05-23,24311.86111111111
2021-05-24,22552.541666666668
2021-05-25,26012.381944444445
2021-05-26,27224.1875
2021-05-27,27529.868055555555
2021-05-28,27611.61111111111
2021-05-29,27282.666666666668
2021-05-30,24666.097222222223
2021-05-31,23001.62406015037
2021-06-01,24658.666666666668
2021-06-02,27738.902777777777
2021-06-03,27866.319444444445
2021-06-04,27753.604166666668
2021-06-05,27454.847222222223
2021-06-06,24424.45138888889
2021-06-07,22814.680555555555
2021-06-08,27619.75
2021-06-09,28723.229166666668
2021-06-10,29105.791666666668
2021-06-11,29454.8125
2021-06-12,29041.090277777777
2021-06-13,26181.034722222223
2021-06-14,24529.29861111111
2021-06-15,29605.6875
2021-06-16,30307.965277777777
2021-06-17,29976.659722222223
2021-06-18,28912.541666666668
2021-06-19,28427.965277777777
2021-06-20,25350.9375
2021-06-21,23335.92361111111
2021-06-22,27672.57638888889
2021-06-23,28167.590277777777
2021-06-24,27609.58333333333
2021-06-25,26446.972222222223
2021-06-26,27529.256944444445
2021-06-27,25542.097222222223
2021-06-28,23861.930555555555
2021-06-29,28081.166666666668
2021-06-30,29142.90977443609
2021-07-01,26848.0
2021-07-02,29653.055555555555
2021-07-03,29741.0
2021-07-04,27086.159722222223
2021-07-05,25614.541666666668
2021-07-06,30316.291666666668
2021-07-07,30411.534722222223
2021-07-08,29386.45833333333
2021-07-09,29185.33333333333
2021-07-10,29615.506944444445
2021-07-11,27462.45138888889
2021-07-12,26075.965277777777
2021-07-13,30082.5
2021-07-14,29337.027777777777
2021-07-15,29332.222222222223
2021-07-16,29646.534722222223
2021-07-17,30004.729166666668
2021-07-18,27663.77083333333
2021-07-19,25926.993055555555
2021-07-20,30728.034722222223
2021-07-21,31206.006944444445
2021-07-22,31673.881944444445
2021-07-23,32084.569444444445
2021-07-24,31577.25
2021-07-25,27833.61111111111
2021-07-26,25585.881944444445
2021-07-27,29446.77083333333
2021-07-28,30307.45833333333
2021-07-29,30644.42361111111
2021-07-30,31164.77083333333
2021-07-31,30926.66917293233
2021-08-01,24124.0
2021-08-02,23928.243055555555
2021-08-03,27429.125
2021-08-04,28286.20833333333
2021-08-05,28688.784722222223
2021-08-06,29094.034722222223
2021-08-07,28799.3125
2021-08-08,26404.243055555555
2021-08-09,24147.20833333333
2021-08-10,27300.416666666668
2021-08-11,28127.722222222223
2021-08-12,29221.902777777777
2021-08-13,29998.555555555555
2021-08-14,30209.284722222223
2021-08-15,28965.51388888889
2021-08-16,27288.618055555555
2021-08-17,28812.666666666668
2021-08-18,28639.25
2021-08-19,28531.11111111111
2021-08-20,28410.63888888889
2021-08-21,28500.534722222223
2021-08-22,26646.89583333333
2021-08-23,25215.82638888889
2021-08-24,29213.64583333333
2021-08-25,29450.95138888889
2021-08-26,29189.965277777777
2021-08-27,29628.375
