fecha,tmed,hrMedia
2019-05-19,12.482431041911589,56.359317496193526
2019-05-20,13.69567305831844,53.56721765671037
2019-05-21,15.66521619260932,54.65447010241349
2019-05-22,17.041991046227924,51.52726915321893
2019-05-23,18.22499917621074,53.26740003977662
2019-05-24,15.613129000663227,64.53742721729817
2019-05-25,15.879261034064216,58.479383036334006
2019-05-26,16.58730076459587,54.987806184382244
2019-05-27,17.622634109895294,55.33512056957061
2019-05-28,16.88527295438379,52.56045136743561
2019-05-29,16.754801761929517,49.114128745731094
2019-05-30,18.627465302683216,45.101002525395394
2019-05-31,20.417766512486427,42.1865951863562
2019-06-01,21.430699707167935,38.70293914204374
2019-06-02,21.528771693752184,39.6775789539203
2019-06-03,21.436634357107852,43.95228982217666
2019-06-04,19.404904341423965,52.597413963761134
2019-06-05,15.126181933065231,55.65839664883641
2019-06-06,15.379291901102826,50.691600266686315
2019-06-07,15.439189214759622,50.428822570660216
2019-06-08,16.144744694868454,49.68562258957558
2019-06-09,17.72094845433362,52.28737528004103
2019-06-10,16.59315821015498,52.3548500290894
2019-06-11,14.473166625209194,57.117484106006245
2019-06-12,14.815726441720116,49.690043738980926
2019-06-13,16.713700307926324,53.933299601946004
2019-06-14,16.837449009015238,53.61785246258738
2019-06-15,17.123607828124403,48.67871569820796
2019-06-16,18.307709977565533,47.18423950551248
2019-06-17,20.11321207713497,45.67999742038015
2019-06-18,20.797544928961205,45.45803986260807
2019-06-19,20.217882629870328,55.80772382161042
2019-06-20,19.49909536916866,61.60986606051802
2019-06-21,18.911984265390377,59.582024281531424
2019-06-22,20.465082153199546,50.90969953676495
2019-06-23,22.177236930038223,49.584881375919444
2019-06-24,21.683978864820606,55.729895123202894
2019-06-25,22.406671229536226,56.53896200344019
2019-06-26,24.37021833794463,51.65577981472122
2019-06-27,25.481189525794495,46.063280128305664
2019-06-28,26.118365154220847,42.10043918451188
2019-06-29,26.426575272749837,40.77157548936488
2019-06-30,25.149987045775426,46.93442611881445
2019-07-01,23.464762410835206,55.262509831892984
2019-07-02,22.86785498865453,55.98528475185683
2019-07-03,23.64947820084286,54.01587514456078
2019-07-04,23.63099490731641,52.446163399024186
2019-07-05,23.85417657942971,50.03654841180209
2019-07-06,23.916579635908803,48.68918667075585
2019-07-07,23.754767529535588,50.851589072785835
2019-07-08,21.78224372019288,62.574131734539584
2019-07-09,20.798416601670443,59.25930522498748
2019-07-10,22.544988623726805,48.65306353771006
2019-07-11,24.84641838681296,44.34191237927272
2019-07-12,25.721598795577073,45.22774356973412
2019-07-13,24.448547603248628,54.1256762191749
2019-07-14,22.98066929968745,57.10158247231314
2019-07-15,23.402059635225005,49.85724663999529
2019-07-16,23.175049258028096,51.598758506671565
2019-07-17,22.805256371040084,58.64988226639124
2019-07-18,23.04230947139668,52.86622047880471
2019-07-19,24.605799973177696,46.95073301957637
2019-07-20,25.396168220624798,49.88798688571831
2019-07-21,25.545584303950363,52.04123729740272
2019-07-22,27.043445045265543,46.40452646386942
2019-07-23,27.08267690916993,44.05603164145174
2019-07-24,26.53494055876431,44.421254355358066
2019-07-25,25.768915371280357,47.73647975378076
2019-07-26,22.20086110384219,58.24621060414832
2019-07-27,19.741366093377763,63.629388162232026
2019-07-28,20.638921319533136,52.60231342737332
2019-07-29,21.797074195246978,49.984403749625365
2019-07-30,21.07314378303813,48.634388017982815
2019-07-31,21.67609175134584,53.46186947454263
2019-08-01,23.471063870719277,54.55966645303128
2019-08-02,23.8311711477348,49.82402124834577
2019-08-03,24.468647507490473,48.538500813584434
2019-08-04,24.605026578950937,51.260541017673695
2019-08-05,24.669396376272786,50.14116080296128
2019-08-06,24.75595801504106,51.22213753812851
2019-08-07,23.712539034709923,57.30268949304838
2019-08-08,25.28662932841524,52.07429618154323
2019-08-09,24.264132915983947,54.090815365091444
2019-08-10,23.223736751853966,53.69318049312784
2019-08-11,21.59882802156782,54.97350074343639
2019-08-12,19.802057770660706,49.110886987237826
2019-08-13,20.472414650238985,49.08364967205804
2019-08-14,22.120550651222285,48.94221909448706
2019-08-15,23.36321543893044,52.055884995313775
2019-08-16,24.048314537928995,49.008856092370515
2019-08-17,25.044721775414562,47.30192755870088
2019-08-18,23.814930074588805,53.19938067643224
2019-08-19,21.997862132284567,57.86170959990293
2019-08-20,21.27063980674923,59.889321749714014
2019-08-21,22.01151217153128,61.06148487901266
2019-08-22,22.590094234683775,51.43716684473483
2019-08-23,23.5190637663926,45.22778343551167
2019-08-24,23.841524791626977,47.58801474783205
2019-08-25,23.48237096401274,54.63131674321725
2019-08-26,22.111570164614438,64.26833383138096
2019-08-27,21.193553954496654,66.05187112060638
2019-08-28,22.709594973431944,58.053286392891465
2019-08-29,24.033459510697156,55.6397214397766
2019-08-30,24.519273088676503,54.599123335888066
2019-08-31,23.943784359831387,55.10551900734629
2019-09-01,22.510204484662324,60.02341713212916
2019-09-02,21.666644100830766,56.921081525356485
2019-09-03,22.16396008082614,51.680436575066395
2019-09-04,22.07488173398823,53.86712211272644
2019-09-05,20.047670949905875,55.983205663341614
2019-09-06,18.878328265557112,53.6015665322302
2019-09-07,19.145010835469844,53.63397030643451
2019-09-08,19.400367702886605,58.22588225163265
2019-09-09,19.201158289031728,55.746306366318144
2019-09-10,16.207899610784853,57.4113452500009
2019-09-11,17.439574519433027,58.40960878925622
2019-09-12,19.07563790237813,59.28185021809251
2019-09-13,19.34040846060254,64.80531639850213
2019-09-14,20.15365445310156,67.72007642266655
2019-09-15,20.72299444168893,72.5820854970212
2019-09-16,21.250342359393457,70.52671615547663
2019-09-17,21.796844719559648,67.39329733901849
2019-09-18,20.720456573427477,67.44615946818836
2019-09-19,20.63119372340061,66.27326790214434
2019-09-20,20.333805113362583,69.73316799154522
2019-09-21,19.02976525580948,76.88667323499384
2019-09-22,18.03341163207287,70.14045425809263
2019-09-23,17.602991322671013,63.69445896460765
2019-09-24,19.41426220829361,61.97049258801078
2019-09-25,18.615998949359525,62.40661554953074
2019-09-26,19.460411235790467,60.009667063119444
2019-09-27,19.396031039370193,60.56009290838671
2019-09-28,19.414060757267073,58.6252264156382
2019-09-29,20.15572601993516,55.44272201148453
2019-09-30,20.541917791552255,58.87451747847568
2019-10-01,19.683462987863376,59.3384679577859
2019-10-02,17.2849736873221,59.280460983700834
2019-10-03,17.330083050549796,56.39819085131921
2019-10-04,18.10747917042808,61.98567069318046
2019-10-05,18.307050399438946,63.127501196579914
2019-10-06,17.963919601072355,62.75109157707403
2019-10-07,19.04109572311803,51.69933268453512
2019-10-08,19.66268714747685,58.41266111012411
2019-10-09,18.175081082086024,63.69396744800609
2019-10-10,17.796327404776488,62.5870510074825
2019-10-11,19.153567060612502,63.22798485030647
2019-10-12,20.65288853431236,62.32121920673885
2019-10-13,19.387068120104253,65.48325836315742
2019-10-14,15.3782910115864,74.68081547123295
2019-10-15,12.581843382855896,63.1388213167455
2019-10-16,14.262577988970195,61.1636256321639
2019-10-17,15.343033571332404,68.74826346636755
2019-10-18,15.966574608417607,73.26941092656573
2019-10-19,15.075320538038207,76.04894217071265
2019-10-20,11.325684699914309,80.05921740490068
2019-10-21,10.727666959049365,75.0970412162645
2019-10-22,9.944745602396857,83.7841123169296
2019-10-23,10.92310379861704,83.41727567204228
2019-10-24,12.082865125561247,77.11309907607081
2019-10-25,14.595240428411081,69.45931488115215
2019-10-26,15.613271032242318,63.97441502761675
2019-10-27,15.46847772484561,69.08788173523888
2019-10-28,15.976630012486737,73.33313223413063
2019-10-29,15.872586096044193,77.42759722581332
2019-10-30,15.622194208448319,78.65411384387603
2019-10-31,17.058701000858026,78.02961088075031
2019-11-01,17.313181951097377,80.64002695287307
2019-11-02,15.84717768610384,78.4334211918708
2019-11-03,13.830911052650002,69.21277227036362
2019-11-04,13.562597791059906,75.5371593429194
2019-11-05,10.930850908083231,73.06951560787654
2019-11-06,10.518104280395319,73.42988559764848
2019-11-07,9.25792394443447,74.84318109517498
2019-11-08,7.693331916329123,69.67515909048053
2019-11-09,8.458912019268062,73.97224074909332
2019-11-10,7.434912860004148,74.30593652899272
2019-11-11,8.566411278981306,78.04179391159818
2019-11-12,9.170317450464617,72.93463755597364
2019-11-13,10.946402055705606,77.65177146565925
2019-11-14,7.168893097234153,78.55887647616107
2019-11-15,5.417795212387215,75.17392530157498
2019-11-16,5.231448305533965,73.18800190273667
2019-11-17,6.69220129953834,83.02591672522536
2019-11-18,6.839732214429852,75.86436101429328
2019-11-19,6.037596843567322,75.73702182496247
2019-11-20,6.486321570897932,81.6109535304199
2019-11-21,8.242523546358557,83.4772145416131
2019-11-22,9.737916865781497,87.65354330338319
2019-11-23,8.755188462521721,74.22179803578611
2019-11-24,8.38696835607772,76.2982118677928
2019-11-25,11.50445265048606,82.32579092037554
2019-11-26,12.420403357291747,81.42432386323757
2019-11-27,11.471048072541803,76.97678096425054
2019-11-28,11.29659724774807,81.80532315532548
2019-11-29,11.968052813118032,81.93925367991814
2019-11-30,10.947006551124739,82.59888724312056
2019-12-01,8.690770637321942,84.00302362365268
2019-12-02,7.775111732266197,80.62271393088348
2019-12-03,6.224364372805655,79.66410798541162
2019-12-04,6.983730451388098,83.1590399728396
2019-12-05,8.342762024035371,82.48604682498676
2019-12-06,8.734275536703825,81.33438648216519
2019-12-07,8.673884022807535,82.05669691397911
2019-12-08,8.002519753910791,86.46205853835241
2019-12-09,8.851489398218854,76.14413974227041
2019-12-10,8.091604102475204,71.54994758586301
2019-12-11,7.4827775557670675,74.98160084163412
2019-12-12,8.033996835915962,81.15928022554552
2019-12-13,11.919737699476359,78.05545935467049
2019-12-14,10.436540414116381,75.8243323669966
2019-12-15,10.044788643214996,77.0800690748232
2019-12-16,9.655367078444849,75.07023288962995
2019-12-17,8.441286015491313,83.45315123366565
2019-12-18,8.585690452160863,76.42649949852357
2019-12-19,10.544286829242536,83.86976196770148
2019-12-20,11.637224330527161,86.28566107503562
2019-12-21,12.85234741668023,81.23383913740763
2019-12-22,11.178765294328175,73.21651312301135
2019-12-23,10.243211130376864,72.77790204312709
2019-12-24,11.605877703342886,75.49878601141845
2019-12-25,11.406503733151702,71.95753739548262
2019-12-26,9.751690535171255,74.39368114053592
2019-12-27,8.21644790585183,72.92135976047511
2019-12-28,8.58205269425689,69.57808092443531
2019-12-29,8.051617741066783,70.56385496057275
2019-12-30,7.237404032985008,73.20143787787309
2019-12-31,6.786687138763254,76.57361317330687
2020-01-01,6.61849468659025,75.89779454619939
2020-01-02,6.251533187728584,75.85258135170788
2020-01-03,6.010100246924397,83.049210653492
2020-01-04,6.2577817451266755,82.26667009507622
2020-01-05,6.602032205990173,75.14225402379815
2020-01-06,6.210295491557837,75.53916455299516
2020-01-07,7.0170336369782085,72.19189812748323
2020-01-08,8.08197845865863,72.5391065011054
2020-01-09,7.686073239038703,78.95856831184643
2020-01-10,6.407573583495387,75.92068075088581
2020-01-11,5.6957235371112445,72.12851695852767
2020-01-12,5.281399434511527,70.95893663918268
2020-01-13,5.198247197472173,70.04088585072715
2020-01-14,6.491555626202184,71.29924877938139
2020-01-15,8.152202480084977,75.37136684961736
2020-01-16,9.529831380842024,71.55962406931579
2020-01-17,8.24534734097885,73.05902284615593
2020-01-18,7.923149640081506,81.81883118726441
2020-01-19,5.866460056665626,70.31462348935455
2020-01-20,3.702737287369948,67.83797275387933
2020-01-21,4.99263132975122,81.1232307499771
2020-01-22,6.865888789960606,84.6608175706506
2020-01-23,6.781975045566216,84.6646460887911
2020-01-24,7.516382094629046,83.97973090227704
2020-01-25,7.300784730468787,87.68671947423306
2020-01-26,7.104767799623122,81.39571072323588
2020-01-27,7.724898567621406,79.84390143995901
2020-01-28,10.15257754460843,82.21387340347432
2020-01-29,11.003946965710442,83.10254753206951
2020-01-30,11.112873792580318,78.70167485121387
2020-01-31,12.280544173808915,80.67869069989753
2020-02-01,13.428193233990374,81.80803843665518
2020-02-02,13.786021730079788,74.92748635493815
2020-02-03,14.056768444558129,67.47035175097545
2020-02-04,11.804245190531404,72.07295355456435
2020-02-05,8.908405686576506,67.76157079022991
2020-02-06,8.78753796732111,69.28172103143338
2020-02-07,9.215767321698337,76.54528226879215
2020-02-08,8.79723008500026,82.61069754476182
2020-02-09,9.73587945559734,78.96367689946948
2020-02-10,12.505335408145122,75.3976167790021
2020-02-11,11.726050605959008,78.2034684690886
2020-02-12,11.096788059286085,82.77795499400847
2020-02-13,11.357836498719022,79.24396807629687
2020-02-14,10.672178307166376,76.71460231848843
2020-02-15,10.639628441315946,73.92765698111154
2020-02-16,12.210913627755389,70.53448924389012
2020-02-17,10.503076051171101,77.33764856243991
2020-02-18,8.672394878760256,75.185212343011
2020-02-19,8.726371774511142,68.63619264897856
2020-02-20,9.354589119619822,65.45164218366347
2020-02-21,10.371417591436053,62.933719311297025
2020-02-22,11.246404056112198,58.479153280526084
2020-02-23,11.840812532125629,55.04251591890624
2020-02-24,11.781172248044946,53.58436755229173
2020-02-25,10.716240147665182,63.875529968866395
2020-02-26,9.666512294071826,63.9129148691406
2020-02-27,10.924147289046893,60.39768727138342
2020-02-28,11.900769031926444,56.819017000251804
2020-02-29,11.111390861511477,68.70855463299242
2020-03-01,11.991624618509283,68.73271126584801
2020-03-02,9.758234724391576,68.5064463084504
2020-03-03,10.223973129120866,73.51200916913734
2020-03-04,13.029174098003745,72.96526508836276
2020-03-05,11.092983361770655,71.0486894543961
2020-03-06,7.8773237487167735,64.68102493111445
2020-03-07,9.050112575851209,62.82906613349233
2020-03-08,9.84066019328885,64.30449827023632
2020-03-09,10.90077437514813,60.277795731738856
2020-03-10,13.121717171742688,57.473261742821435
2020-03-11,15.255610099962324,57.56393335991084
2020-03-12,15.08663909129015,63.341810867486984
2020-03-13,12.313273689116567,70.81971346378761
2020-03-14,11.972508909927308,65.3224152204591
2020-03-15,11.489661300485775,71.45892899422591
2020-03-16,7.518743561200117,80.38142656108896
2020-03-17,9.986031638429534,79.00569779896101
2020-03-18,12.646689001743928,71.91800058310777
2020-03-19,12.21334188021722,70.64912230553877
2020-03-20,11.156013341348862,75.65349687949623
2020-03-21,10.002249940783479,78.56065746452123
2020-03-22,10.009089136630415,80.27645814491065
2020-03-23,10.58893336902104,79.2524377703519
2020-03-24,10.974307458301483,72.7520724899453
2020-03-25,9.762197129898828,69.85004561178313
2020-03-26,8.617393223950815,61.64035352796212
2020-03-27,7.244855896943339,65.62761362674918
2020-03-28,9.171604007022536,61.437423536179985
2020-03-29,10.183325814955944,63.0159016720827
2020-03-30,6.738421788920051,73.22014894298687
2020-03-31,6.7993508581347735,85.80018806989428
2020-04-01,9.503182671041802,80.15455172982179
2020-04-02,9.341739546550583,77.38355912589161
2020-04-03,9.983690073596671,64.1680328928266
2020-04-04,11.092283058231269,61.01027921429538
2020-04-05,13.012278766979017,67.71126312356641
2020-04-06,12.95027401086187,79.87074445945285
2020-04-07,13.84562857479277,79.03116049674604
2020-04-08,14.392440493385086,72.25291953663387
2020-04-09,13.904084360095053,75.43956933695559
2020-04-10,13.808735939093568,77.50983963728642
2020-04-11,13.979041475646865,74.07553369677936
2020-04-12,13.83890189543394,68.7356260681849
2020-04-13,12.74523249446679,76.79381947129258
2020-04-14,13.638738763120957,75.5231631375515
2020-04-15,12.838109827530124,78.96978455163283
2020-04-16,13.949534179912087,75.98561998054248
2020-04-17,14.232309879828724,75.40250188781354
2020-04-18,14.398965713189975,76.55468140293972
2020-04-19,13.597325762075227,80.44643773524218
2020-04-20,12.8510723872879,75.41911522444938
2020-04-21,11.596162673265704,82.26106809838255
2020-04-22,13.073518597513845,75.11385479440402
2020-04-23,14.254674673654122,72.8840071827344
2020-04-24,15.5024288416769,70.76906017249539
2020-04-25,14.48648119923186,78.50607549293488
2020-04-26,14.171117515122605,78.90091815109591
2020-04-27,13.092137860970347,77.30595666465105
2020-04-28,12.663139075359721,68.23517182027469
2020-04-29,13.13401683905211,65.83696346492746
2020-04-30,14.570928479311945,67.15963164001315
2020-05-01,16.859709437481254,69.62393725133128
2020-05-02,18.40507215221259,62.782984154346536
2020-05-03,19.22753664792647,55.83817271821025
2020-05-04,20.227801766580512,54.327230691410485
2020-05-05,17.704724964568346,57.16721223808854
2020-05-06,17.562256810577132,55.484134069465306
2020-05-07,18.748055898566005,58.61527899923454
2020-05-08,18.71735222314845,61.82791854935005
2020-05-09,16.665471406720794,69.61580999079857
2020-05-10,13.999677970427047,75.7158890212001
2020-05-11,15.031776761230725,70.0447419679561
2020-05-12,13.50891590559421,81.20879048231262
2020-05-13,14.265936531046519,73.51669992259492
2020-05-14,12.538298946555406,82.26191760683865
2020-05-15,12.848203764190524,78.40092085295143
2020-05-16,13.792815244802306,72.88365147847844
2020-05-17,14.865823834066981,62.28547995484129
2020-05-18,16.5135601948821,54.39493937981428
2020-05-19,18.53890457105693,51.498244687890214
2020-05-20,19.83752611327871,49.20541254947845
2020-05-21,20.698285253273628,50.93315628470788
2020-05-22,21.3263963644391,53.55508926427317
2020-05-23,19.954550298955855,57.526312797540385
2020-05-24,19.615176460419303,57.492966918898134
2020-05-25,19.64325279971445,61.66030687086857
2020-05-26,19.746836825349295,57.78586800689803
2020-05-27,20.47341575611643,53.40562897737771
2020-05-28,20.849089746224255,49.43599325421068
2020-05-29,20.895686938741814,48.12969633683288
2020-05-30,20.73723433606184,51.06012444559865
2020-05-31,20.383458859174354,59.98019705760325
2020-06-01,20.072373112515628,60.704340502254
2020-06-02,20.54469206820828,60.5526259454769
2020-06-03,19.575076525939025,66.76688243644293
2020-06-04,16.53505023386486,69.15953006504583
2020-06-05,17.58968535226084,56.33085032815287
2020-06-06,18.633306302815427,61.20999197304442
2020-06-07,16.071440298926905,66.41792608710674
2020-06-08,14.900684024976146,60.95104462756107
2020-06-09,15.303073151698563,56.531049089315225
2020-06-10,16.413650552036597,55.62061595080901
2020-06-11,16.38657438514286,63.61069395903207
2020-06-12,15.08533753278799,63.196791596538766
2020-06-13,15.991860552885196,58.04864379369544
2020-06-14,17.005473164550597,55.68101616544652
2020-06-15,18.063552849156892,56.49450130151796
2020-06-16,17.898532627172287,64.44494642623256
2020-06-17,17.34286409695797,60.16070558739236
2020-06-18,18.03779811470665,59.47930216579107
2020-06-19,18.96109527789851,56.89732783143152
2020-06-20,20.50711395939132,52.07147599680243
2020-06-21,21.68386631726135,49.81259732217308
2020-06-22,23.16128206975148,47.105108481799775
2020-06-23,24.277677078847756,45.887736273883114
2020-06-24,23.96626984961122,53.50683607723875
2020-06-25,22.843060442696967,57.080849287634045
2020-06-26,21.486225084551776,56.656502981531126
2020-06-27,21.738493050640063,55.684328790299574
2020-06-28,22.98973037652145,56.26915930920667
2020-06-29,23.42546923904139,54.372153059834204
2020-06-30,24.123546123602846,52.8210739177551
2020-07-01,23.725342153594525,53.917980661376056
2020-07-02,21.66255238331171,55.36237424263317
2020-07-03,20.489351201610972,51.84755191850386
2020-07-04,21.865594702999324,47.380167341014754
2020-07-05,24.02062724838521,45.309599860215535
2020-07-06,23.861555493643724,50.26988807979832
2020-07-07,24.40800271428634,43.25530387725913
2020-07-08,24.489064073795628,49.28118786917519
2020-07-09,23.865927756193724,53.84733814044707
2020-07-10,22.745709655687573,56.02151141867275
2020-07-11,23.79375984718986,52.687021677534595
2020-07-12,24.092066598244966,58.789287000582426
2020-07-13,23.388259152058897,53.83446862008486
2020-07-14,22.080721922694906,50.86898135027434
2020-07-15,21.687541855599818,52.452607960571456
2020-07-16,22.97423569516476,48.88637462935257
2020-07-17,23.40693627080141,47.364523975148295
2020-07-18,24.00457059428478,47.57405464035291
2020-07-19,24.92193246094008,49.59340790884202
2020-07-20,25.168585623518897,49.600034247487415
2020-07-21,24.852167039594132,53.451931837000494
2020-07-22,24.651379084521054,53.6975044050846
2020-07-23,25.01186515144634,49.33801071769986
2020-07-24,24.493021408697988,49.569138825905554
2020-07-25,24.745569602715637,46.96686640610557
2020-07-26,25.63714227244287,47.313228806851754
2020-07-27,26.8717612841189,47.069169299534295
2020-07-28,25.58066550358093,52.83094695795138
2020-07-29,25.92389991053798,51.62135109230011
2020-07-30,27.53723381025065,47.51140732276254
2020-07-31,26.717138445184307,46.98929826535583
2020-08-01,25.83941414627647,48.530552598731106
2020-08-02,23.90473666425859,51.99661725031059
2020-08-03,22.539539302851647,51.25428504045682
2020-08-04,22.87716001666415,51.93517737663534
2020-08-05,24.436146757616537,47.40262393598595
2020-08-06,26.39412367556073,44.76355580354941
2020-08-07,27.120135463728367,46.721627083614074
2020-08-08,26.745097027431903,47.53837838098942
2020-08-09,26.50512546940216,48.00251059441632
2020-08-10,25.01233959005596,52.792389552514265
2020-08-11,23.5309365698344,63.78275368539037
2020-08-12,21.871685207118986,64.52046779152288
2020-08-13,22.188873613154797,56.90477385385771
2020-08-14,22.476684459339893,55.31030459489988
2020-08-15,21.722383119625324,54.90728272652246
2020-08-16,20.607472130887388,51.324927988683775
2020-08-17,21.434449886795946,57.848133450582914
2020-08-18,22.693619847764392,59.6848932327243
2020-08-19,24.201592823967705,45.855665724815935
2020-08-20,24.19664353581112,46.382214477834836
2020-08-21,23.537452344175545,56.90447561752602
2020-08-22,23.035594106299918,53.59902150836049
2020-08-23,22.650324087102334,51.966693772199605
2020-08-24,23.135455213848132,52.513415297014575
2020-08-25,24.584828363241225,50.06813091949019
2020-08-26,25.27706252017587,51.44531708659586
2020-08-27,25.405535791611985,52.78746497487847
2020-08-28,21.734360476300026,57.89801163550328
